,category,store,id,review_spell_check,star
484,일식,스시란-안양점,손님,돈가스 용기는 고무줄로 고정되어있지 않아 뒤섞였고 초밥은 한쪽으로 다 쏠려서 뭉쳐있고 메밀 국물은 반밖에 없으며 무 즙과 고추냉이도 없습니다 소스도 다 새서 봉투 내부가 정말 더럽네요 매우 불쾌합니다,1
485,일식,스시란-안양점,aa**님,초밥 맛 집️ 오늘도 맛있었습니다 사장님 리뷰 소고기 초밥이 안 왔어요 다음엔 챙겨주세요,5
486,일식,스시란-안양점,be**님,맛나네요 잘 묵었습니다,5
487,일식,스시란-안양점,si**님,맛있고 빠른 배달 좋아요,5
488,일식,스시란-안양점,bo**님,미안합니다 맛있게 먹느라고 포토를 못 남겼어요 맛있게 먹었어요 사장님 미안합니다,5
489,일식,스시란-안양점,le**님,전에도 시켜 먹었었는데 역시 맛있어요 다음에도 또 시켜 먹을 예정,5
490,일식,스시란-안양점,al**님,맛있게 잘 먹었습니다,5
491,일식,스시란-안양점,gl**님,리뷰 보고 안 좋은 글은 너무 안 좋기 적어놨길래 약간 반신반의하면서 시켰는데요 진심  정말 맛있어요 스시 회가 야들야들하니 씹을 때 진짜 마싯엇우여  힝 다음엔 가서 먹으려고 합니다  많이 파시고 부자 되세유,5
492,일식,스시란-안양점,am**님,늘 맛있는 집인데 오늘은 먹고 나가야 하는데 배달이 늦게 와서 다 꼬였어요 사장님은 후딱 해주신 거 같은데 모빌 들고 40분 넘게 배달하시는 분은 어딜 가셨는지 음식은 먹지도 못하고 배달 아저씨 너무하셨어요,3
493,일식,스시란-안양점,me**님,사진 대충 찍었지만 진짜 맛있어요 초밥은 늘 쓰시란만 주문해요 배달도 예정 시간 보다 빨리 와서 좋아요,5
494,일식,스시란-안양점,pe**님,항상 마싰네요 배달료는 비싸지만 딴 데서는 못 시켜 먹겠어요 여기가 최애 초밥집입니다,5
495,일식,스시란-안양점,ba**님,초밥도 맛있었고  나가사키 짬뽕도 국물이 훌륭했습니다   면이 약간 불었네요 배달시간이 있으니  감안해서 면을 덜 익혀서 보내주시면 좋겠습니다,5
496,일식,스시란-안양점,fo**님,너무 맛있어요 오늘도 잘 먹었습니다,5
497,일식,스시란-안양점,so**님,연어롤 초밥 둘 다 맛있었어요,5
498,일식,스시란-안양점,sh**님,일회용 수저가 필요하다고 했는데 갖다 주시지도 않고 11피스라고 했는데 10피스네요 먹기도 전에 당한 기분입니다,1
499,일식,스시란-안양점,jo**님,괜히 우수업체가 아니네요 너무너무 맛있게 잘 먹었습니다 더 번창하세요,5
500,일식,스시란-안양점,y_**님,생각보다 양이 너무 많아서 배 터질 뻔했네요 히히 맛있게 잘 먹었습니다 감사합니다,5
501,일식,스시란-안양점,ea**님,정말 맛있게 먹었는데요 배달이 조금 마음에 들지 않았어 요다음에는 조심스러운 배달 부탁해요,4
502,일식,스시란-안양점,si**님,잘 먹었습니다 다음에 도 잘 부탁드려요,5
504,일식,스시란-안양점,wj**님,good 너무 잘 먹었어요,5
505,일식,스시란-안양점,ck**님,초밥이 당겨서 먹었는데 후회 없이 잘 먹었어요 튀김도 맛있어서 술안주로는 딱인 거 같네요,5
506,일식,스시란-안양점,sa**님,잘 먹었습니다 언제나 맛나네요,5
507,일식,스시란-안양점,lo**님,맛있게 먹는 스시집이에요 근데 오늘은 날씨가 더워서인지 음식이 뜨뜻미지근한 느낌이네요 그래도 잘 먹었습니다,5
508,일식,스시란-안양점,ls**님,16000원에 이 퀄리티는 아님,3
509,일식,스시란-안양점,rl**님,너무 맛있게 잘 먁었습니다,5
510,일식,스시란-안양점,ju**님,자주 시켜 먹지만 오늘따라 더 싱싱합니다 정말 맛있어요,5
511,일식,스시란-안양점,de**님,스시 맛나서 수시로 먹어야겠네 녀,5
512,일식,스시란-안양점,rl**님,종종 시켜 먹는데 정말 맛있어요,5
513,일식,스시란-안양점,as**님,단골인데 처음 글 쓰네요 언제나 맛있게 잘 먹고 있습니다,5
514,일식,스시란-안양점,lo**님,너무 맛있어요 다음에 또 주문할게요 양도 적당하고 배달도 신속하고 다 맘에 들어요,5
515,일식,스시란-안양점,su**님,저희 직원들이 맛있게 먹었다고 하네요 그런데 리뷰 이벤트가 안 왔어요,5
516,일식,스시란-안양점,gn**님,연어가 진짜 맛있어요,5
517,일식,스시란-안양점,pc**님,만나게 잘 먹었습니다 다음에 다시 이용하겠습니다,5
518,일식,스시란-안양점,손님,맛있어요 배달도 빠르고 좋네요 담에 또 시켜 먹을게요,5
519,일식,스시란-안양점,kt**님,항상 맛있게 먹고 있습니다,5
520,일식,스시란-안양점,wo**님,맛있어요 사진이 안 올라가서  ,5
521,일식,스시란-안양점,th**님,양 맛 배달시간 모두 굳이에요,5
522,일식,스시란-안양점,eh**님,밥 양도 넉넉하고 가짓수도 많네요 가끔 초밥 생각날 때  먹어야겠어요,5
523,일식,스시란-안양점,wl**님,매번 시켜 먹는데 깔끔하고 좋아요,5
524,일식,스시란-안양점,pp**님,맛있어요 먹을 때마다 행복합니다,5
525,일식,스시란-안양점,ch**님,오늘도 역시나 맛있었어요,5
526,일식,스시란-안양점,wo**님,초밥 맛있네요 배부르게 먹었네요,5
527,일식,스시란-안양점,y-**님,초고속  배달이 너무  놀랐고 배달시간이 너무 빨라 맛이 없으면 어쩌나 걱정했는데 맛 역시 ,4
528,일식,스시란-안양점,pe**님,맛과 양은 너무 만족스럽습니다 근데 배달은 너무 늦게 와요  혼자 먹는 거라 낱개 초밥으로 시키는데 온 밥 하는 사람들한텐 좋아요,4
529,일식,스시란-안양점,jk**님,리뷰 이벤트 상품이 누락됐어요  맛은 있었습니다,4
530,일식,스시란-안양점,na**님,넘넘 맛있게 잘 먹었습니다,5
532,일식,스시란-안양점,wo**님,굿,5
533,일식,스시란-안양점,hy**님,아빠가 갑자기 초밥 드시고 싶다 해서 시켰는데 배달도 예상시간보다 빨리 왔고 맛도 괜찮았어요,4
534,일식,스시란-안양점,pr**님,구성비가 정말 좋고 전체적으로 다 맛있었어요 배달 초밥 중에 최고예요,5
535,일식,스시란-안양점,go**님,연어초밥 평범한 그런 맛이며 약간 비친 맛이 끝에 있었던 것 빼고 모두 좋았습니다,4
536,일식,스시란-안양점,dy**님,신선하고 맛있었어요 첨에 메뉴 잘못 받아서 다시 보내주셨는데 빨리 와서 많이 안 기다리고 대처가 좋았다 생각합니다 종종 시켜 먹겠습니다,5
537,일식,스시란-안양점,손님,여기 자주 시켜 먹지 마세요 월급 날아갑니다,5
538,일식,스시란-안양점,do**님,별 6개 드립니다 맛있네요,5
539,일식,스시란-안양점,sh**님,초밥 먹고 싶을 때 항상 스시란 데서 주문합니다 재료도 신선하고 포장도 깔끔하게 와서 좋습니다 배달도 시간 내에 잘 왔습니다 맛있게 먹었습니다 서비스도 감사합니다,5
540,일식,스시란-안양점,rl**님,회덮밥 맛있어요 서비스 초밥 맛있어요,5
541,일식,스시란-안양점,bj**님,양도 많고 너무 맛있었어요 잘 먹었습니다 서비스 회 무침도 너무 맛있어요,5
542,일식,스시란-안양점,ac**님,맛있어서 다 먹었습니다,4
543,일식,스시란-안양점,gr**님,짱 맛있어요,5
544,일식,스시란-안양점,dm**님,인덕 원산지 1년 반 되는데 초밥은 여기서만 먹어요,5
545,일식,스시란-안양점,ir**님,맛있어요 번창하세요 ,4
546,일식,스시란-안양점,ja**님,모와 두 만족합니다,5
547,일식,스시란-안양점,aa**님,소고기 초밥 맛있어요,5
548,일식,스시란-안양점,nn**님,배달 빠르고 맛있었어요 잘 먹었습니다,5
549,일식,스시란-안양점,sa**님,맛있어요 또 먹고 싶음,5
550,일식,스시란-안양점,wl**님,깔끔하니 맛있었어요,5
551,일식,스시란-안양점,ba**님,오랜만에 스시 잘 먹었어요 급하게 먹느라 사진은 깜박,4
552,일식,스시란-안양점,ss**님,오랜만에 주문했는데 여전히 맛있네요,5
553,일식,스시란-안양점,ki**님,연어초밥 말고 다른 걸로 바꿔달라고 했는데 친절하게 바꿔주시고 서비스랑 양 맛 만족입니다 굿굿,5
554,일식,스시란-안양점,ad**님,초밥 하나만 시켰는데 뭔가 많이 왔어 요양은 꽤 많았고 맛도 괜찮았어요,5
555,일식,스시란-안양점,ok**님,맛있어요 사장님 번창하세요,5
556,일식,스시란-안양점,le**님,전에 친구랑 한번 먹고 너무 맛있어서 다시 시켜요 앞으로도 초밥은 여기서만 먹을듯하네요 배달도 빨리 와서 좋았습니다,5
557,일식,스시란-안양점,kj**님,작년에 주말마다 혼자 시켜 먹었는데 이사 오고 여기까지 배달 오길래 오랜만에 시켜 먹었어요 여전히 맛있네요   요청사항도 잘 들어 쥬시고 잘 먹었습니다 ,5
558,일식,스시란-안양점,jm**님,배달비 5500원은 너무 크지만 그래도 맛있게 잘 먹었습니다,5
559,일식,스시란-안양점,pe**님,너무마싯습니당 초밥 너무 좋아해서 이주에 한두 번 시켜 먹는데 여긴 양도 그라코 맛도 그렇고 먹을 때마다 만족 항상 먹는 초밥만 먹는데 이젠 다른 초밥도 한번 시켜 먹어봐야겠어요,5
560,일식,스시란-안양점,cj**님,너무 속상합니다 리뷰 초밥도 안 오고 김 초장도 안 오고  따로 부탁드린 연어 소스도 안 왔어요 일주일에 두 번 이상씩은 주문하는데 오늘은 정말 아무 맛도 없이 먹고 있어요 사장님께서 친절하게 말씀해주시고 알바분의 실수인 거 같아서 저도 워낙 좋아하는 곳이라 그냥 좋게 생각하려고요 다음에는 꼭 잘 챙겨주시길 바랍니다,5
561,일식,스시란-안양점,cj**님,괜찮았어요 리뷰 이번 참여,5
562,일식,스시란-안양점,na**님,소고기랑 연어 맛있네요 ,4
563,일식,스시란-안양점,ah**님,빠른 배달 감사합니다,5
564,일식,스시란-안양점,co**님,초밥 맛있어요♥♥♥♥♥♥♥,5
565,일식,스시란-안양점,ji**님,양도 많은데 맛도 좋습니다 아주 좋아요,5
566,일식,스시란-안양점,ne**님,거리가 좀 멀어서 금정 시키기 전에 고민했는데 리플이 좋길래  주문했는데 전부 다 맛있게 잘 먹었습니다  서비스  죽 떨어졌다고 전화도 미리 주시고 안 주셔도 되는 건데  장사 잘 되는 곳 이유가 있나 봅니다  수고하세요,5
567,일식,스시란-안양점,cj**님,비 오늘 밤 빠른 배송 감사합니다,5
568,일식,스시란-안양점,na**님,역시 믿고 시키는 횟집 초밥집입니다 정성스럽게 포장해주시는 맛도 덤이고요 친절하신 사장님께서 또 감동을 주시네요,5
569,일식,스시란-안양점,pp**님,배달 빨리 왔어요 오늘 너무 피곤했는데 하루 마무리 기분 좋게 하려고 좋아하는 연어초밥을 주문했습니다 제가 위가 약한 편이라 같이 오는 죽이 부담 없어서 좋았고 아삭하고 쫄깃한 무침도 좋았고 이벤트로 받은 감자 크로켓도 정말 맛있었어요 물론 연어 초밥도 굉장히 맛있게 잘 먹었습니다 기름진 연어초밥 한 입 먹고 단맛이 도는 고추냉이를 한 입 하면 기분이 좋거든요 덕분에 하루 잘 마무리합니다 번창하세요 사장님 ,5
570,일식,스시란-안양점,do**님,맛있는 음식을 먹을 수 있습니다,5
571,일식,스시란-안양점,rl**님,맛있습니다 잘 먹었습니다,5
572,일식,스시란-안양점,mo**님,양 넉넉하고 맛있어요,4
573,일식,스시란-안양점,ch**님,좋아요 또 시틸게요,4
574,일식,스시란-안양점,hy**님,연어 맛 집  전 여기 연어가 너무 좋아요 항상 후기 남기고 싶었는데 제가 주문을 안 해서 이제야 올려요 생연어 진짜 최고  연어 스테이크는 처음 먹어보는데 비리지도 않고 너무 맛있습니다 감동의 맛  여기서 연어 먹은 뒤부터 다른 곳의 연어는 맛이 가 없어요,5
575,일식,스시란-안양점,gg**님,배달도 빠르고 괜찮습니다,5
576,일식,스시란-안양점,ch**님,비를 뚫고 배달해주셔서 감사해요 맛은 꽤 괜찮네요 맛있게 잘 먹었습니다,5
577,일식,스시란-안양점,am**님,빠른 배달 맛있게 먹었어요,5
578,일식,스시란-안양점,qk**님,작년에 먹었을 때보다 뭔가 더 맛있어진 거 같아요 신선합니다,5
579,일식,스시란-안양점,ch**님,오늘도 역시나 맛있었어요,5
581,일식,스시란-안양점,57**님,저 또 시켜 먹었어요 여전히 맛있네요 ,5
582,일식,스시란-안양점,wl**님,새벽에도 배달되고 양도 좋고 다 좋아요,5
583,일식,스시란-안양점,ha**님,한 시간이 좀 더 걸려 늦은 시간에 받아먹게 됐어요 배달원분도 친절하게 인사해주셨지만 오밤중에 문이 부서지는 줄 알았어요 평소 회나 초밥 아주 좋아해요 맛은 괜찮아요 그런데 전체적으로 너무 따뜻해서 신선함보단 약간 비린 맛이 좀 느껴지는 것 같아요 가능하면 초밥 배치를 조금 다른 방법으로 하시면 어떨까 싶어요 다른 하얀 살도 밥에 연어 소스랑 장어 소스가 다 같이 묻어서 연어 맛 아니면 장어 맛만 나고 참치에는 고기에 발린 소스와 기름인지 같이 굳어서 떡이지고 붙어버렸어요 그래도 잘 먹었습니다,4
584,일식,스시란-안양점,cj**님,오늘도 잘 먹었습니다 받을 수 있는 서비스는 다 받은 기분이에요,5
585,일식,스시란-안양점,yo**님,정말 맛있었어요  굿,5
586,일식,스시란-안양점,aa**님,너무 맛있어요 ,5
587,일식,스시란-안양점,b1**님,맛있게 잘 먹었어요,5
588,일식,스시란-안양점,na**님,생선회 정식 내용도 훌륭하고 양도 적당하네요 바삭한 새우튀김과 같이 주신 달콤한 화이트소스랑 궁합이 좋았어요 기름장 초소장 간장 김 다 따로 포장으로 주신 점도 개인적으로 좋았습니다 사장님께서 친절하게 응대해주며 요청사항도 잊지 않고 챙겨주셔서 기분 좋게 먹었습니다,5
589,일식,스시란-안양점,tk**님,맛나게 잘 먹었습니다,5
590,일식,스시란-안양점,na**님,맛있어요 근데 양이 적어서 한 번 더 시켰어요,5
591,일식,스시란-안양점,lu**님,맛있었어요 다만 제 입맛엔 된장 국이 좀 싱겁더라고요,5
592,일식,스시란-안양점,eh**님,배달 빠르게 잘 받았고 맛있었어요,5
593,일식,스시란-안양점,yu**님,맛있고 싱싱하고 좋아요 아이가 초밥을 좋아해서 자주 먹는데 맛있네요 감사합니다 ,4
594,일식,스시란-안양점,ki**님,맛있고 양 많아서 배불러요,5
595,일식,스시란-안양점,go**님,처음 시켜 먹어봤는데 맛있습니다 배달도 엄청 일찍 왔어요 깔끔하게 하나도 안 남기고 먹었네요 잘 먹었습니다,5
596,일식,스시란-안양점,il**님,맛있어요  배달도 빨리 왔어요,5
597,일식,스시란-안양점,gp**님,맛이 좋았습니다 감사합니다,5
598,일식,스시란-안양점,la**님,맛은 그냥저냥인데 배달은 1시간 20분쯤 걸러서 도착  요기요에 한번 실망 배달비 다른 곳보다 1000 비쌈 업체에 또 실망 음식값 다른 곳보다 2000 비쌈 다시는 안 시켜질듯하네요,4
599,일식,스시란-안양점,bo**님,양이 좀 적은듯하나 먹을만했어요,5
600,일식,스시란-안양점,cj**님,혼술 하기 딱 좋네요 회 무침도 맛있습니다,5
601,일식,스시란-안양점,me**님,좋아요 맛있어요,5
602,일식,스시란-안양점,jk**님,깔끔하고 맛있어서 가끔 시켜 먹는 것 같아요 단골 될 것 같은 기분,5
603,일식,스시란-안양점,35**님,초밥 맛있고 회도 괜찮아요 서비스로 주신 죽은 할머니께서 맛있게 드셨고 소고기 초밥도 너무 맛있습니다 또 주문할게요,5
604,일식,스시란-안양점,sm**님,초밥 먹고 싶어서 오랜만에 시켰는데 진짜 역시 최고입니다 리뷰 이벤트도 해주시고 담에 또 시켜 먹을게요,5
605,일식,스시란-안양점,am**님,배달도 예정 시간보다 일찍 오고 초밥이 너무 싱싱하고 맛있었어요 냉메밀도 맛있게 먹었습니다 ,5
606,일식,스시란-안양점,03**님,맛있습니다 굿굿굿,5
609,일식,스시란-안양점,me**님,잘 먹겠습니다 번창하세요,5
610,일식,스시란-안양점,do**님,배달이 예정보다 빨리 와서 좋았습니다,5
611,일식,스시란-안양점,qk**님,맛있게 잘 먹었어요  자주 시켜 먹게 되네요,5
612,일식,스시란-안양점,si**님,스시는 스시란 징정 맛있음,5
613,일식,스시란-안양점,ha**님,배달이 예상시간보다 빨랐어요 맛있게 잘 먹었습니다,5
615,일식,스시란-안양점,lh**님,너무 맛있어요  연어초밥 먹고 싶어서 리뷰 보고 주문했는데 아주 맛있었습니다 샐러드도 새콤했고요,5
616,일식,스시란-안양점,ck**님,새벽에 당겨서 시켰는데 푸짐하고 맛있게 잘 먹었어요 회 무침은 심심한 맛이지만 그래도 괜찮더라고요,5
617,일식,스시란-안양점,dm**님,오래간만에 초밥 맛있게 먹었네요,5
618,일식,스시란-안양점,ho**님,넉넉한 양에 맛도 괜찮았습니다,5
619,일식,스시란-안양점,dl**님,초밥 맛있게 잘 먹었습니다♡,5
620,일식,스시란-안양점,cj**님,포장해서 자주 먹던 초밥집이에요 배달은 처음인데 초밥은 당연히 맛있고요 배달하면서 생선회는 처음 주문했는데 신선하고 좋아요 근데 연어 생선회 소스 주시는 줄 알았는데 안 줘서 아쉽네요 요청사항도 잘 챙겨주시고 서비스도 맛있게 잘 먹었습니다,5
621,일식,스시란-안양점,qk**님,너무너무 맛있게 잘 먹었습니다 자주 시켜 먹을 거 같아요,5
622,일식,스시란-안양점,ke**님,맛있어요 양도 좋고 전체적으로 다 맛있었어요 단 돈가스는 좀 부실해 보이는 게 많이 아쉬웠어요 서비스 주신 음식들도 다 맛있었습니다 참 배달도 엄청 빨리 왔네요 계속  유지해주세요 담에 또 주문할게요,5
623,일식,스시란-안양점,tm**님,정말 맛있어요 다음번에 또 주문할 거 같아요,5
624,일식,스시란-안양점,w0**님,맛잇러서눈물나요개인적으로 고추냉이 조금만 더 있었으면 좋겠어요,5
625,일식,스시란-안양점,lo**님,맛도 좋고 배달도 적당히 오고 좋습니다  다음에도 또 시켜 먹고 싶습니다,4
626,일식,스시란-안양점,an**님,너무 맛있습니다 자주 애용하겠습니다 적극 추천,5
627,일식,스시란-안양점,hy**님,너무 맛있어서 먹다가 깜빡했어요 오기전까지만 해도 리뷰 쓰려고 사진 찍으려 했는데 그래서 먹다 찍은 사진은 제성  대신 다 먹은 사진 사장님 요청사항해주셔서 감사해 요담에 또 먹으러오겠슴당,5
628,일식,스시란-안양점,my**님,배달은 퇴근시간에 날씨까지 겹쳐 좀 늦었지만 음식들 다 이상 없이 잘 받았습니다 양도 많도 신선하고 너무 맛있어요,5
629,일식,스시란-안양점,hm**님,소고기 서비스 감사합니다,5
630,일식,스시란-안양점,ch**님,매번 시켜 먹는데 맛있었어요,5
631,일식,스시란-안양점,go**님,맛있어서 초밥은 여기서만 시키는데 오늘은 새우튀김 껍질이 너무 두껍고 밀가루 맛이 많이 났어요 연어초밥이랑 간장 새우는 너무 맛있어요 잘 먹었습니다,4
632,일식,스시란-안양점,as**님,벌써 두 번째 시켜 먹어요 추천합니다 깔끔하고 맛있어요,5
633,일식,스시란-안양점,ks**님,잘 먹겠습니다,4
634,일식,스시란-안양점,wl**님,배달 빠르고 양도 많고 맛도 있어요,5
635,일식,스시란-안양점,si**님,맛이랑 양은 좋은데 배달 때문에 신문지 깔고 먹었어야 해내고 결국 젓가락이랑 다른 거는 다 비우고 그냥 버렸네요 어휴,3
636,일식,스시란-안양점,bo**님,소고기 초밥 없으면 불만족하지 않을까 가격 대비 좀 애매한데 맛있게 먹긴 했어요,5
637,일식,스시란-안양점,na**님,밤톨 하나 안 남기고 다 먹었어요 너무 맛나게 잘 먹고 서비스로 보내주신 회 무침도 진짜 맛있어요 자주 시켜  먹어도 되나요,5
638,일식,스시란-안양점,ji**님,누락돼서 1시 40분 만에 왔는데 어쩔 수 없는 거였다고 생각할게요 잘 먹었어요,4
639,일식,스시란-안양점,da**님,와 진짜 마싯네뇨,5
640,일식,스시란-안양점,do**님,연어초밥 홀스래디쉬 소스 좀 많이 뿌려주세요 요청사항에 쓰면 오히려 더 조금 주시는 듯 왜일까나,5
641,일식,스시란-안양점,손님,너무 맛있게 잘 먹었습니다,5
642,일식,스시란-안양점,ap**님,첨 먹어보는데 너무 맛있었어요 서비스로 주신 소고기 초밥이랑 죽도 정말 맛있어요 포장도 깔끔하게 와서 좋아요♡,5
643,일식,스시란-안양점,kj**님,연어 초밥 여기서만 시켜 먹는데 맛있게 잘 먹었습니다 리뷰 서비스 소고기 초밥도 맛있어요 좀 아쉬운 건 연어 초밥이 따뜻하게 와서 잠깐 냉장고에 뒀다가 먹었네요,5
644,일식,스시란-안양점,wk**님,배달 빠르고 맛있어요 서비스로 주 신 소고기 초밥도 최고입니다,5
645,일식,스시란-안양점,di**님,음식 너무 맛있어요 단골입니다,4
646,일식,스시란-안양점,pe**님,배달이 좀 늦었지만 회 맛이나 양이나 대 만족 너무 맛있음 딴 대서 못 시켜 먹겠음 여기서 일주일에 한 번은 시켜 먹음,4
647,일식,스시란-안양점,dd**님,연어 회덮밥 너무 맛있어요 살이 오독오독 씹힙니다 따봉,5
648,일식,스시란-안양점,gk**님,말이 필요 없지요 존맛탱,5
649,일식,스시란-안양점,sj**님,배달 요구 사항 하나가 누락된 거 빼면 다 좋았어요,5
650,일식,스시란-안양점,li**님,어머니께서 초밥을 드시고 싶어 하셔서 시켰는데 맛있어 이시네요 잘 먹었습니다,5
651,일식,스시란-안양점,hm**님,소고기 초밥 한 개 더 주신 거 감사합니다 맛있었어요,5
652,일식,스시란-안양점,ch**님,맛있게 잘 먹었습니다 양이 많네요,5
653,일식,스시란-안양점,eh**님,오래간만에 맛있게 먹었어요,5
654,일식,스시란-안양점,cj**님,맛있어요 급하게 먹느라 사진을 못 찍었네요,5
655,일식,스시란-안양점,ru**님,금요일마다 스시란 과 불은 중 너무 맛있어서 중독됐어요,5
656,일식,스시란-안양점,gr**님,사진을 못 찍었네요 맛있게 잘 먹었습니다,5
657,일식,스시란-안양점,손님,늦은 새벽까지 해서 좋았어요 맛있어요 전복죽 등 사이드도 너무 좋았어요,5
658,일식,스시란-안양점,손님,음식량 보통이고요 맛은 저도 잘 모르겠습니다,3
659,일식,스시란-안양점,ch**님,맛있었어요,5
660,일식,스시란-안양점,ze**님,초밥 양도 많고 맛있었어요 롤은 너무 커서 먹기 힘들 정도예요 살짝 사이즈 줄여도 좋을듯해요,5
661,일식,스시란-안양점,gk**님,이번엔 사진 깜빡해버려서 우 여기 너무 맛있어요 서장님 사랑해요 저희 오래 봐요 리뷰 쓰는 지금도 또 주문해버렸다 이번에 시킨 건 꼭 사진 넣어서 리뷰할게요 헤,5
662,일식,스시란-안양점,99**님,오늘은 맛있긴 했는데 밥알이 다 흩어지고 생선도 약간 비린내가 전보다 더 나서,4
663,일식,스시란-안양점,su**님,배달도 빠르고 너무 맛있었어요 구성도 알차고 이벤트도 너무 만족합니다 ,5
664,일식,스시란-안양점,lk**님,맛있어요 자주 먹어요,5
666,일식,스시란-안양점,ma**님,맛있게 먹음,5
667,일식,스시란-안양점,oy**님,빠른 시간에 배달되었어요 지난번 주문에 만족스서워 재주문 했는데 서비스 크로켓까지 맛있었습니다 ,5
668,일식,스시란-안양점,co**님,주문할 때마다 맛있어서 자주 시키게 됨,5
669,일식,스시란-안양점,eu**님,배달도 빨라요,4
670,일식,스시란-안양점,me**님,맛있어요 감사합니다,5
671,일식,스시란-안양점,be**님,잘 먹었습니다 ,5
672,일식,스시란-안양점,sy**님,모둠 초밥은 안 먹는 초밥 종류가 있어서 비추네요 차라리 좋아하는 초밥 낱개로 주문하세요,4
673,일식,스시란-안양점,mi**님,맛있게 잘 먹었습니다,5
674,일식,스시란-안양점,ok**님,사장님 너무 맛있게 잘 먹었어 오공부하는 아들이 오래간만에 맛나게 잘 묵었다네 요담에 또 재주문해서 묵을게요 번창하셔요,5
675,일식,스시란-안양점,zv**님,맛있게 잘 먹었습니다 연어초밥 하나도 안 비리고 밥도 꼬들꼬들해서 맛있었어요 서비스로 주 신 회 무침 잘 먹었습니다,5
676,일식,스시란-안양점,hy**님,맛있네요 간장이 빠지긴 했지만,5
677,일식,스시란-안양점,tk**님,너무 맛있어 용 둘이서 순삭 했습니다  집에서도 편하고 맛나게 먹을 수 있어서 좋아요 또 시켜 먹을게요,5
678,일식,스시란-안양점,je**님,푸짐하고 맛있어요 단골 예약♥,5
679,일식,스시란-안양점,ki**님,맛있어서 사진 찍는 거 까먹었어요 또 시켰네요,5
680,일식,스시란-안양점,cj**님,배달은 빨리 왔는데 다 쓰러지고 김치 국물이 돈가스 쪽에 흘러 들어가고 어묵 가락국수는 어묵이 거의 없네요 많이 시켰는데 오는 질이 떨어지네요 비추입니다,2
681,일식,스시란-안양점,ru**님,맛있어서 재주문하게 되네요넘넘 맘에 드는 집 근처 초밥집 찾아서 넘나 행복,5
682,일식,스시란-안양점,jj**님,맛있게 잘 먹었습니다 다음에 또 시켜 먹을게요,5
684,일식,스시란-안양점,al**님,맛있게 잘 먹었습니다 또 시킬게요,5
685,일식,스시란-안양점,jj**님,오랜만에 시켰는데도 정말 맛있었습니다,5
686,일식,스시란-안양점,do**님,이번에 좀 실망이 크네요 다른 곳이었으면 1점 드렸을 듯,4
687,일식,스시란-안양점,gn**님,배달 빠르고 초밥 맛있었어요 제 원팩은 연어랑 소고기 처음 먹는 맛 b 계란도 부드럽고 달달해 요 리뷰에 샐러드인 줄 알았는데 회 무침이더라고요 맛나게 잘 먹었습니다,5
688,일식,스시란-안양점,dl**님,참치는 그럭저럭이었는데 리뷰 이벤트로 온 소고기 초밥이 정말 맛있었어요,5
689,일식,스시란-안양점,so**님,새우 롤이 진짜 푸짐하고 맛있어요,5
690,일식,스시란-안양점,ew**님,초밥과 롤은 기대만큼은 아니지만 괜찮음 가락국수는 실망  휴게소 가락국수가 그리워지더군요 국물 맛이 면과 유부가 밀가루 기름맛 오랫동안 절여진 맛이었어요  다음에는 잘 부탁드릴게요,4
691,일식,스시란-안양점,12**님,맛있어요 소고기 초밥도 잘 먹었습니다,5
692,일식,스시란-안양점,ro**님,그냥 그래요 밥알은 따로 놀고 돈가스는 엄청 질기고,2
693,일식,스시란-안양점,wa**님,아주 깨끗하고 빠르고 맛있게 먹었습니다,5
694,일식,스시란-안양점,ho**님,음식이 좀 아래로 쏠려서 온 거 빼곤 좋았습니다,5
695,일식,스시란-안양점,ch**님,매생이 죽 감사하고 초밥도 맛있어요,5
697,일식,스시란-안양점,ki**님,양도 많고 배불러요,5
698,일식,스시란-안양점,me**님,항상 맛있어요 초밥은 늘 여기만 먹어요,5
699,일식,스시란-안양점,go**님,서비스로 받은 소고 김밥 2피스까지 먹으니 2명이서 배부르게 먹었어요 다 맛있어요  메밀은 살얼음이나 얼음이 좀 있으면 더 좋을 것 같아요,5
700,일식,스시란-안양점,mi**님,늘 사 켜먹는 초밥집  맛있어요,5
701,일식,스시란-안양점,kn**님,너무 맛있어요 특히 간장 새우초밥이랑 소고기 초밥 굿굿 ,5
702,일식,스시란-안양점,hi**님,아침과는 다르게 저녁에는 쫄깃함이 덜하네요 아쉽긴 했는데 그래도 맛있었습니다,5
703,일식,스시란-안양점,ra**님,초밥 양도 많고 맛있네요 죽도 맛있게 잘 먹었습니다,5
704,일식,스시란-안양점,le**님,처음 시켜보는데 너무 맛있어요 다음에도 또 시키겠습니다,5
705,일식,스시란-안양점,hy**님,맛있어요 배달도 진짜 빠르고 담에 또 시켜 먹을게요️,5
706,일식,스시란-안양점,ys**님,오늘의 초밥 정말 맛있게 잘 먹었습니다 매생이 죽도 최고였습니다 감사합니다,5
707,일식,스시란-안양점,do**님,이번엔 누락된 초밥 챙겨주셨네요 잘 먹었습니다 된장국 추가된 거 좋네요,5
708,일식,스시란-안양점,ho**님,너무 맛있어요 서비스를 이렇게나 주실 줄 몰랐어요 감사해요,5
709,일식,스시란-안양점,oy**님,맛있고 배부르게 잘 먹었습니다,5
